10579,57752,1:1,973399
118663,330660,1:1,1228354
59338,101476,1:1
HUMAN03242,56213,1:1,961501
1755,12945,1:1
399814,233918,1:1,341395
50624,16433,1:1,967208
196792,69318,n:m,411588
196792,68223,n:m
118670,69318,n:m
118670,68223,n:m,411587
80007,68277,1:1,1221880
118672,214580,1:1,1225546
64376,67143,1:1,962587
36,66885,1:1,662652
340784,15373,1:1,1189163
3167,15372,1:1,1212963
9184,12237,1:1,1221797
2849,233919,1:1,971475
119587,55987,1:1,1185180
51363,77590,1:1,886822
4942,18242,1:1,1192320
390010,20231,1:1,922575
64077,76429,1:1,1211393
HUMAN03300,72096,n:1,1229323
9679,77938,1:1,1230189
399818,72096,n:1
23172,109359,1:1,671927
54764,360216,1:1,1219795
1488,13017,1:1,1249084
387718,73808,1:1,1221552
26098,214764,1:1,1208628
118856,214766,1:1,1188084
7390,22276,1:1,891573
56647,66165,1:1
55760,MOUSE55958,1:1,1225092
92565,66930,1:1,963365
8038,11489,1:1,963846
118611,71007,1:1,1167772
1793,330662,1:1,1173121
642938,627214,1:1,1223583
594857,100043254,1:1,1208099
399823,MOUSE56051,1:1,1145657
119467,212070,1:1,1189987
5791,19267,1:1,963974
4288,17345,1:1,975470
HUMAN03392,17314,1:1,925171
253738,13593,1:1,1235910
387723,77252,1:1,411608
10539,30926,1:1,1244398
256536,70571,1:1,1140820
55844,52432,1:1,697206
HUMAN03409,12176,1:1,1229980
282973,74004,1:1,343230
10570,26757,1:1,1175815
282974,57740,1:1,961789
80313,76612,1:1,1224306
170394,101631,1:1,965166
3632,212111,1:1,1147035
84504,14912,1:1,975506
54777,212124,1:1,925648
85442,76484,1:1,966471
8433,22286,1:1,985456
101,11501,1:1,962837
10844,74237,1:1,718627
118472,69752,1:1,670898
50632,68566,1:1,1228111
118471,22264,1:1,880805
282969,69064,1:1,1141803
1892,93747,1:1,893481
196743,212503,n:1,1209921
HUMAN03495,212503,n:1
92170,212508,1:1,1207708
503542,212518,1:1,1134070
619207,MOUSE56584,1:1,978892
1571,13106,1:1,930645
93426,74075,1:1,960252
HUMAN03511,433752,n:1
51272,MOUSE56703,1:m,1222279
51272,54399,1:m
147199,338417,n:1,945686
113746,69287,1:1,963276
60626,101489,1:1,1224444
23410,64384,1:1
5719,23997,1:1,670597
171389,101613,1:1,972411
HUMAN03560,212974,1:1,1172672
387733,73835,1:m,969991
387733,MOUSE56990,1:m
10581,MOUSE17473,n:m
10581,68713,n:m
10581,66141,n:m
8519,MOUSE17473,n:m
8519,68713,n:m
8519,66141,n:m
10410,MOUSE17473,n:m
10410,68713,n:m
10410,66141,n:m,973913
338707,330671,1:1,795820
11187,56460,1:1,1222110
59307,24058,1:1,1201554
338440,71345,1:1,752426
81490,27388,1:1,892652
6050,107702,1:1,963334
3265,15461,1:1,967114
115399,70552,1:1,975220
256329,72000,1:1,1172283
8045,66985,1:1
57661,101471,1:1,966163
3665,54123,1:1,1179770
53841,72040,1:1,1227344
6343,20287,1:1,1135142
1815,13491,1:1,965026
10522,54006,1:1,1235138
64787,98845,1:1,1242424
6888,21351,1:1,1239943
347862,213350,1:1,1216965
51286,57754,1:1,949830
79751,68267,1:1,917369
55367,57913,1:1,853779
6181,MOUSE09055,1:m
6181,67186,1:m,1230107
57104,66853,1:1,1168928
283229,213573,1:1,1199666
977,12476,1:1,718107
5441,66491,1:1,1226617
7106,64540,1:1,718109
66005,68038,1:1,961415
161,11772,1:1
727897,74180,1:1,978486
54472,54473,1:1,964350
9024,75770,1:1,963491
81532,101513,1:1,903285
1850,18218,1:1,1168480
387264,100043617,n:m,988090
387264,MOUSE57153,n:m
440021,115486481,n:m
440021,105243090,n:m
440021,114666,n:m
440021,105244938,n:m,997952
440021,100043627,n:m
440021,50775,n:m
387266,115486481,n:m
387266,105243090,n:m,995540
387266,114666,n:m
387266,105244938,n:m
387266,100043627,n:m
387266,50775,n:m
387267,100043617,n:m
387267,MOUSE57153,n:m
439915,115486481,n:m
439915,105243090,n:m
439915,114666,n:m
439915,105244938,n:m
439915,100043627,n:m,999221
439915,50775,n:m
402778,320802,1:1,1160536
HUMAN03840,13033,n:1
1509,13033,n:1,961140
90019,55925,1:1,1181978
7136,21953,1:1,948598
4046,16985,1:1,972487
102724536,677289,1:1,344799
7140,MOUSE57213,1:1
6150,19935,n:1,1192737
HUMAN03903,16002,1:1,1239553
3630,16333,1:m
3630,16334,1:m,1142702
7054,21823,1:1,1200470
430,17173,1:1,915697
10077,27027,1:1,1189035
975,12520,1:1,718094
10078,56844,1:1,1212874
29850,56843,1:1,858002
3784,16535,1:1
1028,MOUSE57274,1:1,865211
5002,18400,1:1,962599
7262,22113,1:1,1161743
4676,17955,1:1,954796
833,27267,1:1,1230219
114879,79196,1:1,1210393
386746,381974,1:1,350964
116534,244238,1:1,942018
116969,11875,1:1,1187498
417,11870,1:1,1187500
57053,504186,1:1,784680
4928,269966,1:1,1240450
27315,233575,1:1,736387
391,56212,1:1,962128
6786,20866,1:1,905268
6240,20133,1:1,710369
143496,259083,1:1,352979
6737,20821,1:1,977650
119774,259106,1:1,353551
119772,258322,1:1,352912
143502,258749,n:1,351480
390037,258749,n:1
55128,101700,1:1,1080985
390038,258358,1:1,946211
143503,259097,1:1,946225
81285,170639,1:1,946210
401661,259117,1:1,354718
256892,MOUSE56782,1:m,987634
256892,258752,1:m
256892,259091,1:m
119695,259092,1:m
119695,MOUSE56827,1:m
119695,MOUSE56832,1:m,351821
119694,259095,1:1,351673
119692,259089,1:1,352563
HUMAN04147,258357,1:1,351272
119687,258248,1:1,1148015
81282,259113,1:1,921423
79324,259119,1:1,921424
119682,MOUSE56839,1:1,853845
119679,404317,1:1,985447
119678,259054,1:1,353085
390054,18370,1:m,352486
390054,18369,1:m
3043,100503605,n:m
3043,100503605,n:m
3045,100503605,n:m,1219048
3045,100503605,n:m
3048,15135,n:1
3046,15135,n:1,1219047
79339,18367,1:m,989881
79339,18366,1:m
390058,18365,1:1,352820
390059,258961,1:1,352242
390061,MOUSE51160,1:m,353099
390061,MOUSE51162,1:m
390063,258819,1:1,353206
390064,259075,1:1,353169
390066,259058,1:1,352688
50613,244178,1:1,675400
143630,244179,1:1,675399
390067,258746,1:1
340980,MOUSE51216,1:1,919136
117854,94088,1:1,973283
53840,94094,1:m,347130
53840,MOUSE51294,1:m
85363,667823,1:m
85363,319236,1:m
387748,258309,1:1,858604
390072,259051,1:m,858634
390072,259143,1:m
390073,258743,1:1,352876
390075,259045,1:1,352262
79473,MOUSE51426,1:1,853842
390077,259100,1:m,352654
390077,259061,1:m
HUMAN04240,MOUSE51468,n:m
HUMAN04240,258147,n:m
HUMAN04242,MOUSE51468,n:m,352676
HUMAN04242,258147,n:m
390081,258355,1:1,352955
390082,258753,1:1,353028
390083,259046,1:m
390083,404318,1:m,939971
390084,259047,1:1
338751,258160,1:1
HUMAN04252,244187,1:1,351062
255725,259063,1:1
120787,MOUSE51552,1:1,353119
160298,100503879,1:1,947269
84067,74349,1:1,1227151
1262,233649,1:1,965196
887,12426,1:1,963613
HUMAN04274,109042,1:1,354934
6609,20597,1:1,833911
322,11785,1:1,1170354
3263,15458,1:1,1197983
10612,55992,1:1,968074
23647,76932,1:1,698881
26515,14356,n:m,1175662
26515,14356,n:m
26515,14356,n:m
26515,14356,n:m,1175664
144132,MOUSE52277,1:1,671285
23378,101867,1:1,1223482
3611,16202,1:1,963731
6881,24075,1:1,965147
1200,12751,1:1,961947
8642,233651,1:1,964721
63875,27397,1:1,1240182
338755,258593,n:m
338755,66786,n:m,353861
338755,259034,n:m
338755,258350,n:m
144125,258593,n:m
144125,66786,n:m
144125,259034,n:m,858727
144125,258350,n:m
8590,18317,1:1,352390
144124,MOUSE52569,n:m,352849
144124,259035,n:m
341276,MOUSE52569,n:m
341276,259035,n:m
283297,18314,1:1,865179
120776,384732,1:m
120776,258776,1:m,353340
338323,76858,1:1,969261
27288,76572,1:1,979907
143425,60510,1:1,962964
8495,19024,1:1
51700,320635,1:1,906883
341277,244199,1:1,963478
120066,MOUSE52758,1:m
120066,258769,1:m,353307
390093,258721,1:m
390093,258136,1:m
26496,258303,1:1,353078
338322,244202,1:1,974568
8665,66085,1:1,1194472
7275,22141,1:1,1170215
79608,320360,1:1,1220069
4004,109594,1:1,962028
65975,117229,1:1,966270
9866,330627,1:1,962390
6157,26451,1:1,1242800
6764,76954,1:1,1172933
56672,57373,1:1,1175307
56673,57355,1:1,1214095
56676,56787,1:1,1180020
56674,56786,1:1,1208455
56675,MOUSE53146,1:1,1164047
57758,MOUSE53194,1:1,1221847
23258,19347,1:1,672697
440026,233724,1:1,824863
10527,233726,1:1,1251382
7702,20841,1:1,345121
7465,22390,1:1,965284
23075,20947,1:1,1193037
HUMAN04603,319934,1:1,1191156
133,11535,1:1,1238548
272,11717,1:1,1185336
50862,67150,1:1,1159226
10894,114332,1:1,1158949
10335,MOUSE53585,1:1,1144147
9646,22083,1:1,960965
1982,MOUSE53645,1:1,963983
374378,233733,1:1,1179513
55031,74996,1:1,1202239
27122,50781,1:1,1237966
55742,57342,1:1,822337
7003,MOUSE54134,1:1,1195962
644943,78748,1:1,1241489
406,11865,1:1,936626
84280,68815,1:1,1175066
5741,19226,1:1,1227087
10418,233744,1:1,962393
22800,66922,1:1,974307
1315,70349,1:1,696534
5682,26440,1:1,1218161
5140,18576,1:1,1151876
120227,244209,1:1,930624
797,12310,n:1
796,12310,n:1,413311
HUMAN04782,233752,1:1,1194437
55553,20679,1:1,1176964
10944,56372,1:1,1204161
144100,233765,1:1,1198272
6207,68052,1:1,1223444
5286,18704,1:1,1195052
4925,53322,1:1,962572
3767,16514,1:1,1188492
6833,20927,1:1,964726
10083,72088,1:1
340990,18419,1:1,967292
4654,17927,1:1,1231983
3746,16502,1:1,961843
26297,27414,1:1,961511
7166,21990,1:1,1200469
113174,78935,1:1,1160100
117195,MOUSE56084,n:m
117195,668725,n:m
117195,233221,n:m
117195,668727,n:m
117195,235712,n:m
117195,233222,n:m,978019
117195,235854,n:m
117195,404242,n:m
117195,243978,n:m
117196,MOUSE56084,n:m,995600
117196,668725,n:m
117196,233221,n:m
117196,668727,n:m
117196,235712,n:m
117196,233222,n:m
117196,235854,n:m
117196,404242,n:m
117196,243978,n:m
HUMAN04926,20211,n:1,949462
100528017,20211,n:1
6288,20210,1:m
6288,20208,1:m,887774
6288,20209,1:m
11234,246694,1:1,953003
2965,MOUSE55946,1:1,1243631
3939,16828,1:1,1216173
3948,16833,1:1,1216176
160287,106557,n:1
7251,22088,1:1,961321
55293,54122,1:1,1177053
HUMAN04997,MOUSE56069,1:1
144108,101685,1:1,962284
144110,67893,1:1,662604
84867,19259,1:1,971689
259249,MOUSE56084,n:m
259249,668725,n:m,984376
259249,233221,n:m
259249,668727,n:m
259249,235712,n:m
259249,233222,n:m
259249,235854,n:m
259249,404242,n:m
259249,243978,n:m
117194,MOUSE56084,n:m
117194,668725,n:m
117194,233221,n:m
117194,668727,n:m
117194,235712,n:m
